post's uri,author's did,post's text,replyCount,repostCount,likeCount
at://did:plc:7qvp3lvh66jiwak7h6g7k5l7/app.bsky.feed.post/3lf5libufck2y,did:plc:7qvp3lvh66jiwak7h6g7k5l7,"Bashar al-Assad’s flight from Syria marks the end of an era, 'but the battles over who controls Syria and what the country will look like are only just beginning' writes Rob Geist Pinfold.",0,5,10
at://did:plc:5ueil43ubjzmohs4h2wizxfo/app.bsky.feed.post/3lf5lhs2ewc2e,did:plc:5ueil43ubjzmohs4h2wizxfo,"⚡️ German envoy to #Syria: Berlin advises EU to lift sanctions on #Damascus

(No sanctions on Germany for arming the IOF tho)",0,0,0
at://did:plc:qa4ajc6tuvqe5kfd747kd4i6/app.bsky.feed.post/3lf5lhkkcck2v,did:plc:qa4ajc6tuvqe5kfd747kd4i6,"Are you real?  You know how many millions of muslims were killed ny muslims in the Iran- iraq war? In Syria? in Yemen? in Libya? 
What a peaceful middle east it will be without Israel, right?",1,0,0
at://did:plc:4hm6gb7dzobynqrpypif3dck/app.bsky.feed.post/3lf5lh7hvry2e,did:plc:4hm6gb7dzobynqrpypif3dck,"@MiddleEastEye: Syria: First international flight lands in Damascus since overthrow of Assad
",0,0,0
at://did:plc:4hm6gb7dzobynqrpypif3dck/app.bsky.feed.post/3lf5lekhrgo2a,did:plc:4hm6gb7dzobynqrpypif3dck,"@Jerusalem_Post: Jordan and Syria have agreed to form a joint security committee to secure their border, combat arms and drug smuggling and work to prevent the resurgence of Islamic State, Jordan's foreign minister said on Tuesday.

 ",0,1,1
at://did:plc:4hm6gb7dzobynqrpypif3dck/app.bsky.feed.post/3lf5lej63b527,did:plc:4hm6gb7dzobynqrpypif3dck,"@straits_times: Jordan and Syria to combat arms and drugs smuggling, Islamic State's resurgence ",0,0,0
at://did:plc:fw2pc5ql5smulfjodxse555z/app.bsky.feed.post/3lf5lc6lod22t,did:plc:fw2pc5ql5smulfjodxse555z,"Over the Christmas and New Year period, MapAction teams provided remote support to the earthquake in Vanuatu, Cyclone Chido in Mozambique & Malawi; and to UNHCR and the ongoing refugee crisis in Syria/Lebanon. Read more below. 
mapaction.org/mapaction-te...",0,1,0
at://did:plc:4hm6gb7dzobynqrpypif3dck/app.bsky.feed.post/3lf5l3l72bz2q,did:plc:4hm6gb7dzobynqrpypif3dck,"@IranIntl_En: Iranian forces have largely withdrawn from Syria following the toppling of President Bashar al-Assad in December, the Wall Street Journal reported Tuesday, citing US, European, and Arab officials.
 https://t.co/xflxIbE9eO",0,0,0
at://did:plc:6w6rw6s7dn5554bv4pznp46a/app.bsky.feed.post/3lf5kyjpevln2,did:plc:6w6rw6s7dn5554bv4pznp46a,Middle East latest: Israel’s military launches wave of raids across the occupied West Bank https://apnews.com/article/israel-hamas-war-syria-lebanon-news-01-07-2025-c7b3e72f9f11513fd80f3f9e3ec74f87?utm_source=dlvr.it&utm_medium=mastodon,0,0,0
at://did:plc:djznhtuxa6mqmne7s3bpgj3i/app.bsky.feed.post/3lf5kpqhehs27,did:plc:djznhtuxa6mqmne7s3bpgj3i,"1. The Druze community in the region actually asked Israel to annex the region, though Israel won't. 

2. Turkey is also involved, as is Russia, as is the US, but your issue is with Israel, a direct neighbor of Syria, who would be in trouble if Islamic fundamentalists got their hands on Assad's shit",0,0,6
at://did:plc:6rmrhohel6shjpoug4yfzspr/app.bsky.feed.post/3lf5kg3twsc2r,did:plc:6rmrhohel6shjpoug4yfzspr,"Once the beating heart of Palestinian life in Syria, Yarmouk Camp came to symbolise some of the worst suffering during the country's brutal war:",0,7,14
at://did:plc:2q5dx6whenn7pnsrfn3jpd6h/app.bsky.feed.post/3lf5k3zwhn32x,did:plc:2q5dx6whenn7pnsrfn3jpd6h,"Jordan, Syria to jointly tackle arms, drugs trade, Daesh ressurgance - https://www.dailysabah.com/world/mid-east/jordan-syria-to-jointly-tackle-arms-drugs-trade-daesh-ressurgance",0,0,0
at://did:plc:zfte6huizchm67p3pea5gdlk/app.bsky.feed.post/3lf5jyakag22t,did:plc:zfte6huizchm67p3pea5gdlk,"Reagan got US Marines killed in Lebanon, and invaded Grenada. The elder Bush invaded Panama, and drove Saddam Hussein out of Kuwait. The younger Bush got the US into the longest war in its history, and a totally unnecessary war, justified entirely by falsehoods. Trump put US troops into Syria.",0,0,0
at://did:plc:ijd4fzzihq24htpvgpwlvmyn/app.bsky.feed.post/3lf5jrtn2dk22,did:plc:ijd4fzzihq24htpvgpwlvmyn,"There was mafia behaviour towards other countries before too tho?

Supportint Gaza genocide, Syria, Iraq, Lybia...",2,0,3
at://did:plc:6rmrhohel6shjpoug4yfzspr/app.bsky.feed.post/3lf5jnpj5ek2r,did:plc:6rmrhohel6shjpoug4yfzspr,"'While there is a role for medical missions in Syria, these must be strategic and intentionally integrative. Their overarching goal must be to strengthen, rather than replace, Syria’s existing health infrastructure,' writes Sasha Fahme 👇",0,0,1
at://did:plc:72o5xmmcbgs4p6jxwndz6avi/app.bsky.feed.post/3lf5jn7qxlc2t,did:plc:72o5xmmcbgs4p6jxwndz6avi,"Street scenes from Damascus during the Kippur war in October 1973 from th @afpnews.bsky.social #archive 📷 by Jean-Pierre Prével 
#Syria",0,0,0
at://did:plc:ymqwcwmfsncbvwcja6lk4lru/app.bsky.feed.post/3lf5jmclcms27,did:plc:ymqwcwmfsncbvwcja6lk4lru,"From #JeSuisCharlie to #JeSuisDscholani?
Consistently inconsistent: the dialectics of pragmatism. Today's ally was yesterday's adversary – and tomorrow? Adversary again? Or ally?
 #7janvier2015  #DefendRojava #SDF #YPJ #Syria",0,1,1
at://did:plc:4hm6gb7dzobynqrpypif3dck/app.bsky.feed.post/3lf5jl2tw7x2y,did:plc:4hm6gb7dzobynqrpypif3dck,"@AJEnglish: US pauses select restrictions on Syria, offering hope on Western sanctions  https://t.co/BKMJdGcCTE",0,0,0
at://did:plc:uoqbaehj6qazwxfmqf3ohvk7/app.bsky.feed.post/3lf5jiss2x22s,did:plc:uoqbaehj6qazwxfmqf3ohvk7,"But if you are maybe from Russia? I make my merch with printful and is dont ship to Crimea, Luhansk, and Donetsk regions in Ukraine, Russia, Belarus, Ecuador, Cuba, Iran, North Korea, and Syria. Possible its dont work right for some countries. I have no other idea",1,0,0
at://did:plc:t3mqnvoa3igxnffjkhovgqkk/app.bsky.feed.post/3lf5jictqe425,did:plc:t3mqnvoa3igxnffjkhovgqkk,"Syria: A Guide to a Non-Existent Country – A Journey Through Ruins and Memory

In his book Syria: A Guide to a Non-Existent Country, journalist Pawel Szaryński takes us on a poignant journey through the heart of a conflict that has ravaged Syria over the past two decades. This book is the result of…",0,0,0
at://did:plc:xn3fxvzcutu322he4h33c7jh/app.bsky.feed.post/3lf5jezxel22p,did:plc:xn3fxvzcutu322he4h33c7jh,He is as criminal as Assad of Syria.,0,0,0
at://did:plc:3auglfwwpebyiozbojq5eqhy/app.bsky.feed.post/3lf5n7atwnzw2,did:plc:3auglfwwpebyiozbojq5eqhy,"

https://www.nytimes.com/2025/01/06/world/middleeast/syria-government-school-changes.html

#Syria #Education #(K-12) #Muslims #and #Islam #Textbooks #Hayat #Tahrir #al-Sham #al-Shara,

Event Attributes",0,0,0
at://did:plc:sgm5473mpdihcm4smbtqrx3i/app.bsky.feed.post/3lf5j3s4utk25,did:plc:sgm5473mpdihcm4smbtqrx3i,"""Asked if the Iranians were completely out of Syria, the State Department’s top Middle East official, Barbara Leaf, said Monday, “Pretty much, yes…It’s extraordinary.”

www.wsj.com/world/middle...",0,0,1
at://did:plc:ytwny3tzi3pqnd67ehndyeag/app.bsky.feed.post/3lf5ixkcf3b2a,did:plc:ytwny3tzi3pqnd67ehndyeag,"JUST IN: Best Bose QuietComfort Ultra deal: Save $80 at Best Buy https://buff.ly/4g8IsMU 
#syria
$rwa
#jayz
#fulars
#BBkingvivian
#leonlett
#trending
#ecdsa
#luigi
#bregman
Follow and turn on notification for latest news from around t…",0,0,0
at://did:plc:47pef25n27xbumca5fdliojm/app.bsky.feed.post/3lf5iu4vvd22f,did:plc:47pef25n27xbumca5fdliojm,"#PETA #TruthSocial #Denmark #USA #England #Ireland #Italy #Africa #Syria #Bluesky #Malaysia #Greenland

As President-Elec is not sworn in Office before January 20'th the PM can't respond. Tourist are welcome.",0,0,0
at://did:plc:ijdcveshx6r4bh3x7bpdofmy/app.bsky.feed.post/3lf5itc5e5c2i,did:plc:ijdcveshx6r4bh3x7bpdofmy,"#HALO2024: Also from the 1940s were these anti-personnel mines, found in Ariha district, #Syria last year.

Despite the passage of time, the explosive capacity of these mines remained intact. The HALO team safely removed these items - and the threat they posed to the local community.",0,0,0
at://did:plc:gzjhg4nxhqef2cvhjecivgr5/app.bsky.feed.post/3lf5imybwxs2l,did:plc:gzjhg4nxhqef2cvhjecivgr5,"🤝 Jordan and Syria Form Joint Security Committee to Tackle Border Security and Smuggling  

Full Story →  m.piqsuite.com/reuters/jord...",0,0,0
at://did:plc:vivp4dpllrxu2kdvhbnauoef/app.bsky.feed.post/3lf5imcke6k2t,did:plc:vivp4dpllrxu2kdvhbnauoef,"heartbreaking looking through this 2009 thomas cook travel guide to syria with its range of suggested itineraries, walking tour through aleppo, basic advice for vegetarians",0,1,18
at://did:plc:2q5dx6whenn7pnsrfn3jpd6h/app.bsky.feed.post/3lf5ige6kot2t,did:plc:2q5dx6whenn7pnsrfn3jpd6h,Syria welcomes 1st international flight after Assad overthrow - https://www.dailysabah.com/business/transportation/syria-welcomes-1st-international-flight-after-assad-overthrow,0,0,0
at://did:plc:7zzj65mfsvux7j6qwcyp2hbz/app.bsky.feed.post/3lf5idh4mqc22,did:plc:7zzj65mfsvux7j6qwcyp2hbz,"I've actually shared this on more than one occasion of the last few years but since I'm an Irish guy who lives in Iraq and Syria I take great pleasure in letting my friends know that our DNA originated from the land of the Fertile Crescent. 

Small world indeed.

www.theguardian.com/science/2015...",1,1,2
at://did:plc:ooeuisen5rtr4rojmz7gkbrh/app.bsky.feed.post/3lf5i3vzprs2w,did:plc:ooeuisen5rtr4rojmz7gkbrh,"امریکی پابندیاں انسانی ضروریات کو پورا کرنے والی سرگرمیوں میں رکاوٹ نہیں بنیں گی، محکمہ خزانہ

 مزید پڑھیے: www.aaj.tv/news/30433056/

#AajNews #usa #syria #sanctions",0,0,0
at://did:plc:7vm7phacsg54wfjiovwp32vo/app.bsky.feed.post/3lf5i3paimc22,did:plc:7vm7phacsg54wfjiovwp32vo,"Once again, a government is accountable to its citizens only if it wants to be, or if the citizens have the ability to overcome the government's force monopoly. What is your plan for supporting the citizens of Syria against their government? Sternly-worded letters?",1,0,0
at://did:plc:ythsq2yvtewp3pggmfel2e5o/app.bsky.feed.post/3lf5i26vztt25,did:plc:ythsq2yvtewp3pggmfel2e5o,"First commercial flight since the fall of Assad lands in Syria’s capital: The first international commercial flight since the fall of former Syrian President Bashar Assad landed Tuesday at the Damascus airport, arriving from Qatar. #Syria #Damascus #Assad",0,0,1
at://did:plc:ok3esl6njoywdgilomov547n/app.bsky.feed.post/3lf5hqc7cr227,did:plc:ok3esl6njoywdgilomov547n,"Per la prima volta dopo la caduta del presidente Bashar al-Assad, all'aeroporto siriano di Damasco sono ripresi i voli internazionali.
#Syria #Damascus

english.alarabiya.net/News/middle-...",0,0,1
at://did:plc:ixtvaucyzocmzhmtqkdcxscn/app.bsky.feed.post/3lf5hpvk6vc2o,did:plc:ixtvaucyzocmzhmtqkdcxscn,"I have family in Syria. Here’s the video. I see that he didn’t extend his hand to her, but to the man. It didn’t look like he wanted to touch him😂😂😂 vm.tiktok.com/ZMky7qPPK/",1,0,1
at://did:plc:4hm6gb7dzobynqrpypif3dck/app.bsky.feed.post/3lf5he5afe32s,did:plc:4hm6gb7dzobynqrpypif3dck,"@AlArabiya_Eng: International flights resume at Syria’s Damascus airport for the first time after the fall of President Bashar al-Assad.
#Syria #Damascus

Read more:  https://t.co/CQHmasI2TH",0,0,1
at://did:plc:clvtb6fq7c3iquhzgmuvd5qx/app.bsky.feed.post/3lf5hboujzk2m,did:plc:clvtb6fq7c3iquhzgmuvd5qx,"Free to watch and share! #LovedbyGhosts is my animated film exploring some of the key events of the last two decades. The story of millions of unimaginable stories. 

Playlist link: youtube.com/playlist?lis... 

#iraq #gaza #occupy #arabspring #syria #refugees #migrants #asylumseekers #humanrights",0,0,0
at://did:plc:pbpiqkyng4ab6p5b6v22wack/app.bsky.feed.post/3lf5hbcaffs2e,did:plc:pbpiqkyng4ab6p5b6v22wack,I look forward to seeing the Syria-nisation of Russia’s cities.,1,0,3
at://did:plc:sliyxldvtf6mxgwei4piyc4i/app.bsky.feed.post/3lf5has34oc2k,did:plc:sliyxldvtf6mxgwei4piyc4i,"$10 million. Fuck these people. When it's aid to the Jews - including to their puppet gov'ts in the West Bank, Ukraine, Lebanon, Jordan, Egypt, Saudi Arabia, and now Syria, and us fighting their wars for them, and the aid sent by the world to their victims - $10 million isn't even a rounding error.",0,1,1
at://did:plc:ixtvaucyzocmzhmtqkdcxscn/app.bsky.feed.post/3lf5h5vgmg22u,did:plc:ixtvaucyzocmzhmtqkdcxscn,"A photo? 🤣🤣🤣 I saw a video of the ISIS goof extending his hand to shake hers, and she just didn’t . No blurring. Syria isn’t like that. I have family there. It is not a sin to be a woman. It might be now, with an ISIS goof for a leader.",1,0,0
at://did:plc:4qg6w3kxquzjiw536bpgkaii/app.bsky.feed.post/3lf5h4jupwc2o,did:plc:4qg6w3kxquzjiw536bpgkaii,Once again: it’s up to citizens to demand accountability. What foreign governments and citizens can do is to support those movements (in Syria or elsewhere) that do demand (and give) accountability.,1,0,0
at://did:plc:blouhz3el2wdgsivwpyhq3e7/app.bsky.feed.post/3lf5gw2q3pk2m,did:plc:blouhz3el2wdgsivwpyhq3e7,"Emerging from the Flu (solidarity with fellow victims) that took hold during Sunday. Vocally I now sound a bit like Miles Davis. By way of a tonic, Jordan and Syria being the grown-ups in the room.",0,0,1
at://did:plc:7ojweobfii3t3rx3nqhrhtyr/app.bsky.feed.post/3lf5grjiwq22h,did:plc:7ojweobfii3t3rx3nqhrhtyr,"#Assad kept waiting for 2 days by #Putin at end of Nov. as rebels advanced in #Syria 

How request for Moscow to support #Iran air bridge fell apart

How Assad abandoned plan for speech to nation and fled to #Russia w/o telling ministers & senior staff

#SyriaLiberation #Putin",0,1,3
at://did:plc:5zww7zorx2ajw7hqrhuix3ba/app.bsky.feed.post/3lf5grbul252k,did:plc:5zww7zorx2ajw7hqrhuix3ba,"Inside Bashar Assad’s detention centers, where ‘death was the least bad thing’

https://www.byteseu.com/629948/

DAMASCUS, Syria (AP) — Handcuffed and squatting on the floor, Abdullah Zahra saw smoke rising from his cellmate’s flesh as his torturers gave him electric shocks. Then it was Zahra’s …",0,0,0
at://did:plc:47pef25n27xbumca5fdliojm/app.bsky.feed.post/3lf5gpqhnkc2s,did:plc:47pef25n27xbumca5fdliojm,"#PETA #TruthSocial #Denmark #USA #England #Ireland #Italy #Africa #Syria #Bluesky #Malaysia #Greenland

Secretary of State has been a drunk at first and is now an alcoholic. Which influence his decisions. You can not trust this Dane. At any given time.",0,0,0
at://did:plc:gbdighrmgjkfbwcuh3fylscc/app.bsky.feed.post/3lf5glxhcj22m,did:plc:gbdighrmgjkfbwcuh3fylscc," Syria. Damascus International Airport is resuming international flights. You can find the live arrivals and departures information on Flightradar24 and Airportia. 
www.flightradar24.com/data/airport... 
www.airportia.com/syria/damasc...",0,0,11
at://did:plc:7ojweobfii3t3rx3nqhrhtyr/app.bsky.feed.post/3lf5gevog7s2h,did:plc:7ojweobfii3t3rx3nqhrhtyr,"A Futile Trip to Moscow: Bashar al-#Assad’s Final Days In Power 

(h/t @hhassan.bsky.social )

#Syria #SyriaLiberation #Russia #Putin

eaworldview.com/2025/01/assa...",0,2,0
at://did:plc:qdyz7jwy7nmezhm6uodly4gs/app.bsky.feed.post/3lf5g67wyvc2k,did:plc:qdyz7jwy7nmezhm6uodly4gs,"Nobody in their right mind will pack their bags and go back to Syria. 

Pakistan deported over 700K refugees, not much outcry from pro-refugee camps, Afghans just left without much resistance. 

When DE decides to mass deport, expect violence even terrorism.",1,0,2
at://did:plc:utysq7uyagx3nhkph3ojyav5/app.bsky.feed.post/3lf5g4ylsx22s,did:plc:utysq7uyagx3nhkph3ojyav5,Kurds in Syria.,0,0,0
at://did:plc:47pef25n27xbumca5fdliojm/app.bsky.feed.post/3lf5fx425sc2x,did:plc:47pef25n27xbumca5fdliojm,"#PETA #TruthSocial #Denmark #USA #England #Ireland #Italy #Africa #Syria #Bluesky #Malaysia #Greenland

Secretary of State when PM on a Network TV2 said: Denmark knows the difference between terrorists and citizens, unquote. Why torture happened and continues. Apparently we are terrorists.",0,0,1
at://did:plc:sdmfka4rzrykkxjn3273lble/app.bsky.feed.post/3lf5fsh4az22u,did:plc:sdmfka4rzrykkxjn3273lble,"USA: ""Free Palestine""
Also USA: ""keep sanctions on new self deterministic Syria, can't let them think that they've become people all of a sudden.""",0,0,2
at://did:plc:oyh3ts7amc3mq3mw4zsgjjjz/app.bsky.feed.post/3lf5frzs6ak2a,did:plc:oyh3ts7amc3mq3mw4zsgjjjz,Der neue Incel Innenminister von Syrien hat früher Frauen hinrichten lassen. #syria,0,0,1
at://did:plc:2dcdgoluehvmcsztdaz6xyd6/app.bsky.feed.post/3lf5fmfvw3j2e,did:plc:2dcdgoluehvmcsztdaz6xyd6,"Egyptian, U.S. top diplomats discuss developments in Gaza, Syria
Read more 👇 
peoplesmind.org/2025/01/egyp...",0,0,0
at://did:plc:k4n42z2ucdgmpgdkj43boboy/app.bsky.feed.post/3lf5fgtnhpm2u,did:plc:k4n42z2ucdgmpgdkj43boboy,"- Turkiye’s road ahead in a post-Assad Syria

 Highlights:
- Turkey's neighbour reimagines itself after decades of dictatorship. Challenges and opportunities...

#GeneralNews
- Source: Al Jazeera
 What do you think? ",0,0,0
at://did:plc:k4n42z2ucdgmpgdkj43boboy/app.bsky.feed.post/3lf5fgstgn62o,did:plc:k4n42z2ucdgmpgdkj43boboy,"- Turkiye’s road ahead in a post-Assad Syria

 Highlights:
- Turkey's neighbour reimagines itself after decades of dictatorship. Challenges and opportunities...

#GeneralNews
- Source: Al Jazeera
 What do you think? ",0,0,0
at://did:plc:4hm6gb7dzobynqrpypif3dck/app.bsky.feed.post/3lf5fdi5nkr2q,did:plc:4hm6gb7dzobynqrpypif3dck,"@WSJ: Iranian forces have largely withdrawn from Syria following the Assad regime’s December collapse, in a significant blow to Tehran’s strategy for projecting power in the Middle East ",0,0,0
at://did:plc:g6irtno4dskgk4w6dksv7u5e/app.bsky.feed.post/3lf5fcqscsc2w,did:plc:g6irtno4dskgk4w6dksv7u5e,"Julani's rise from Al-Qaeda affiliate to a western-recognized ‘moderate’ leader shows how geopolitics trumps ideology. For years, the west has pretended to fight terrorism while leveraging Julani and his vast Al-Qaeda & ISIS-linked terror network to destabilize Syria.

thecradle.co/articles/abu...",0,1,1
at://did:plc:hsufuagvtm4cbadl7tn4zdoe/app.bsky.feed.post/3lf5ez7ai6c27,did:plc:hsufuagvtm4cbadl7tn4zdoe,Qatar Airways is doing the first commercial flight to Syria since Assad is gone!,0,0,0
at://did:plc:6wuzbcgdnitb5mn7laciwjnv/app.bsky.feed.post/3lf5ex46fek2m,did:plc:6wuzbcgdnitb5mn7laciwjnv,"The Damascus Room
A splendid example of a wood-paneled reception chamber (qa‘a) from a private house in #Damascus, #Syria, this room is among the earliest extant and nearly complete interiors of its kind. 🧵",1,0,0
