post's uri,author's did,post's text,replyCount,repostCount,likeCount
at://did:plc:aezth5y457wue2ctg5ig3j7s/app.bsky.feed.post/3lacsq6d7gv2a,did:plc:aezth5y457wue2ctg5ig3j7s,You've never heard of the electoral college apparently. I live in California and Harris won my state by way more than a single vote so my vote for Jill Stein made no difference in the election. And you cannot blame voters when you lose an election. It's your fault if you didn't convince them.,2,0,0
at://did:plc:dkc2vofr64wix56v7mdttnvd/app.bsky.feed.post/3lacsnlxtwu2h,did:plc:dkc2vofr64wix56v7mdttnvd,"Can't help but feel a bit of pity for liberals. 

Without a sizeable third party vote to blame they're having to make absolute clowns of themselves casting for a ""plausible"" excuse to pin their failure on the left.

(Not that blaming Jill Stein wasn't clownery in 2016).",0,2,11
at://did:plc:tnvauxuqszo43t3ygdup5jbo/app.bsky.feed.post/3lacsko3ir52o,did:plc:tnvauxuqszo43t3ygdup5jbo,"over on X, the everything website, it seems in the immediacy the libs were going for their prefabricated villains, the left, jill stein, people who think palestinians are human, but the scale of defeat really allows them no alibi, which is something i never would have predicted",1,1,13
at://did:plc:okdcpmbe3tzfnix2si7tdqsi/app.bsky.feed.post/3lacsjxz5yy2c,did:plc:okdcpmbe3tzfnix2si7tdqsi,"El Partido Verde Europeo pide a Jill Stein que se retire y apoye a Kamala Harris. Entre los autores de esta solicitud se encuentra también Esquerra Verde. Durísima la respuesta de los verdes de EE.UU: «Dejen de apoyar el genocidio en Gaza»
www.diario.red/articulo/int...",0,6,8
at://did:plc:levwf7vkqlubovve5j25ydjt/app.bsky.feed.post/3lacryrkibb2j,did:plc:levwf7vkqlubovve5j25ydjt,"I hope all the freaks who voted Jill Stein ""because GAZA"" are HAPPY with themselves now",1,1,11
at://did:plc:3pyzr6jzgy4fndfxeaetxonf/app.bsky.feed.post/3lacrq6q4mc2j,did:plc:3pyzr6jzgy4fndfxeaetxonf,"Jill Stein, noted opponent of genocide...",0,0,5
at://did:plc:jaxyx65mjxshjt2uoyvfvn3a/app.bsky.feed.post/3lacrnxquub2w,did:plc:jaxyx65mjxshjt2uoyvfvn3a,I somehow didn't see the also-ran POTUS numbers and I just saw that Jill Stein got 629k votes so far and RFK Jr. got 602k. What a joke.,1,1,3
at://did:plc:k2rb2bxcqxuvk7epfvmdkmng/app.bsky.feed.post/3lacrnuj6al2j,did:plc:k2rb2bxcqxuvk7epfvmdkmng,throwing away your vote to Jill Fucking Stein is morally reprehensible.,1,0,23
at://did:plc:h6aoodj4hkiumet7izemfbfz/app.bsky.feed.post/3lacrjxppik2z,did:plc:h6aoodj4hkiumet7izemfbfz,"Don't blame Black voters
Don't blame Latino voters
Don't blame Arab voters
Don't blame Jill Stein voters
Don't blame leftists
Don't blame non-voters

Blame the people who voted for Trump. And guess who that was.",0,7,9
at://did:plc:ba5n3ajs7id7x2fckxhoxzna/app.bsky.feed.post/3lacrbqk7ks2s,did:plc:ba5n3ajs7id7x2fckxhoxzna,,0,7,20
at://did:plc:o7resn4ug7cdrv5lo7gz3teh/app.bsky.feed.post/3lacr7zs7sy2a,did:plc:o7resn4ug7cdrv5lo7gz3teh,Don’t blame Greens. Blame Blues.,0,1,0
at://did:plc:ba5n3ajs7id7x2fckxhoxzna/app.bsky.feed.post/3lacr4hgns22a,did:plc:ba5n3ajs7id7x2fckxhoxzna,,1,27,65
at://did:plc:yujd2m5ampeg4k5nabpyxdlh/app.bsky.feed.post/3lacr2oxd4r2c,did:plc:yujd2m5ampeg4k5nabpyxdlh,To the movement that didnt even impact the vote with Jill Stein. Got it,1,0,0
at://did:plc:ba5n3ajs7id7x2fckxhoxzna/app.bsky.feed.post/3lacqqcaexm2n,did:plc:ba5n3ajs7id7x2fckxhoxzna,She lost all by herself.,1,12,33
at://did:plc:3obgb4cyw5qustpgrq4kwn63/app.bsky.feed.post/3lba7nqi4mv2r,did:plc:3obgb4cyw5qustpgrq4kwn63,So is the Green Party having serious conversations with itself today on why Jill Stein didn't win?,0,0,0
at://did:plc:byj3q2uq7k4gesujiryphsvz/app.bsky.feed.post/3lacq2rheze2w,did:plc:byj3q2uq7k4gesujiryphsvz,"Jill Stein screwed women and the world.
AGAIN.",1,1,4
at://did:plc:3d6376sbo67rtx2qkrcsxrkp/app.bsky.feed.post/3lacq2jjwqb2s,did:plc:3d6376sbo67rtx2qkrcsxrkp,"No, 20 million fewer voters vs 2020 is not the result of internet communists telling everyone to vote for Jill Stein. In fact, one could argue with statistical evidence that it is the direct result of the Biden/Harris administration not giving a single fuck about the constituents’ feelings on Israel",0,0,6
at://did:plc:spxdzzd6vudn72notem3n6ms/app.bsky.feed.post/3lacpzx7eno2v,did:plc:spxdzzd6vudn72notem3n6ms,I think you've found a Jill Stein voter.,0,0,0
at://did:plc:fwtjwjj3oiimzuc6rui6raxc/app.bsky.feed.post/3lacpqdpceu2x,did:plc:fwtjwjj3oiimzuc6rui6raxc,"Same, but students. Hearing a bunch of rich kid freshmen talk loudly right outside my door about how great Jill Stein is, while people try to teach class with them talking in the hallway, makes me wish Children of Men were happening.",1,0,1
at://did:plc:42nabmcfrrm5hyjur6ciodcd/app.bsky.feed.post/3lacpnqmqpq2n,did:plc:42nabmcfrrm5hyjur6ciodcd,"I mean You won the argument, let’s no kid ourselves, the Palestinians were still going to die, even Jill stein showed her true colors at the end. I can’t debate anymore, it just fucking sucks right now.",1,0,2
at://did:plc:lahd2oaj2sqsla2in34vn2x2/app.bsky.feed.post/3lacpm6exey2p,did:plc:lahd2oaj2sqsla2in34vn2x2,"jill stein ordered a recount of wisconsin and its coming any day now I'm sure. this will certainly prove that hillary actually won the election. I haven't gotten an email from her in a while though... 6 or 7 years now I think? we sent her 10 million dollars, I hope that was enough",0,0,3
at://did:plc:gafprpcatucgfcgwhwvnt7gy/app.bsky.feed.post/3lacpiwvs4r22,did:plc:gafprpcatucgfcgwhwvnt7gy,"let's get jill stein in here to recount those votes.

what's that? she needs donations for the cause? well, as long as it's to save democracy...",0,0,1
at://did:plc:gi3j33zx7eqro3k6kvxezeya/app.bsky.feed.post/3lacp5a7smm24,did:plc:gi3j33zx7eqro3k6kvxezeya,"Kamala não conseguiu virar em Wisconsin e Michigan, como eu imaginava. 

As diferenças entre Trump e Kamala:

Michigan: 81 mil votos (Jill Stein: 44 mil)

Wisconsin: 29 mil votos (Jill Stein: 12 mil)

Pensilvânia: 134 mil votos (Jill Stein: 33 mil)

A apuração não encerrou, [+]",2,1,8
at://did:plc:p2hqpc7wp46eld3jzjvmvk24/app.bsky.feed.post/3lacp553tvb2y,did:plc:p2hqpc7wp46eld3jzjvmvk24,"Democrats can’t blame anyone but themselves. 

If you gave Kamala every vote Jill Stein got, she would still lose the electoral college AND popular vote. 

They should look inward. They won’t. But they should.",0,1,14
at://did:plc:k76lzz7o2ev26kjdr4nifedk/app.bsky.feed.post/3lacorrgdvi2h,did:plc:k76lzz7o2ev26kjdr4nifedk,If you voted for jill stein you’re eligible to be a part of a class action lawsuit,0,0,1
at://did:plc:ujfvgjqzfrmvjnxsyirnbpne/app.bsky.feed.post/3lacoick3pw2r,did:plc:ujfvgjqzfrmvjnxsyirnbpne,"And even worse: the leader of the Green Party Jill Stein, is apparently a Zionist apologist whom was using Palestinian relief promises to rangle in votes.",0,0,4
at://did:plc:f3pzejtn7vcblvziskpilhte/app.bsky.feed.post/3laco5owuxx2x,did:plc:f3pzejtn7vcblvziskpilhte,(niet door Jill Stein want die had pakweg 700.000 stemmen),0,0,1
at://did:plc:axtqv6e7tmifnzjl6j7oenyh/app.bsky.feed.post/3lacnqh7n2l2p,did:plc:axtqv6e7tmifnzjl6j7oenyh,going back to twitter atleast they’re just regurgitating Jill Stein discourse instead of whatever this is,0,0,0
at://did:plc:uqf4mxqybq7txpur65asukq2/app.bsky.feed.post/3lacngi2bn425,did:plc:uqf4mxqybq7txpur65asukq2,Has Jill Stein popped up demanding recounts and scamming optimistic folks out of money? Or are we not running the whole of 2016 back?,0,0,1
at://did:plc:nxcobvvzxzgfgajykthflj6i/app.bsky.feed.post/3lacnd2ovpb2l,did:plc:nxcobvvzxzgfgajykthflj6i,“now the blame shifting begins 😂” it’s not even blame shifting i know why her campaign failed I just wanna punch jill stein in the face,1,0,1
at://did:plc:bnc5qoa56tu5tdb4djsazwxj/app.bsky.feed.post/3lacmykm7qs24,did:plc:bnc5qoa56tu5tdb4djsazwxj,"as woefully misguided as voting for jill stein might have been, im even more disappointed in the people who didn't vote at all. this could have been avoided, man.",1,0,0
at://did:plc:7zg5a5aduz5eyte6hjbmvwq4/app.bsky.feed.post/3lacmoulrax2w,did:plc:7zg5a5aduz5eyte6hjbmvwq4,"FUCK ALL THE WAY OFFFFFFFFFF 

YOU'RE NOT EVEN JILL STEIN",0,0,5
at://did:plc:b6flu4eynjfjnsa7axbrlzak/app.bsky.feed.post/3lacmhywa6x2w,did:plc:b6flu4eynjfjnsa7axbrlzak,"But, all those heroic Jill Stein voters voted for Jill Stein to prevent that.  Are you saying that was a failed strategy?",0,0,1
at://did:plc:d2ohwvocsyb2vkfs7ijjqvpz/app.bsky.feed.post/3lacmeolqvw2b,did:plc:d2ohwvocsyb2vkfs7ijjqvpz,Is Jill Stein going to disappear for 4 years again?,0,0,1
at://did:plc:uppcqr5aunkgh2msxqoiyapn/app.bsky.feed.post/3lacmdobz4j2r,did:plc:uppcqr5aunkgh2msxqoiyapn,"That’s go to sting for people with Ukrainian affinities, since Jill Stein supports their genocide.",0,0,0
at://did:plc:nnyatvyp7n2rnpofk2kxtsv5/app.bsky.feed.post/3lacmbeub5n2o,did:plc:nnyatvyp7n2rnpofk2kxtsv5,"anyway, it's important we all band together and agree to move forward with the shared understanding that this is the fault of people who voted for Jill Stein.",1,1,8
at://did:plc:hkqtqzzcrqtea47zgaodppbs/app.bsky.feed.post/3laclz2qd472p,did:plc:hkqtqzzcrqtea47zgaodppbs,"The presidential election over, Jill Stein returns to Putin's back pocket, where she will hibernate for the next four years until she emerges as a spoiler candidate again.",0,0,2
at://did:plc:lkue3yfu2anow7huktbelko6/app.bsky.feed.post/3laclva6xrz2p,did:plc:lkue3yfu2anow7huktbelko6,"this may be seen as controversial, but whether or not it is stupid to make fun of a jill stein voter actually depends on whether your reason is:

- stupid (she changed the results! spoiler candidate!!); or 
- good (stein + her vp are pieces of shit)",0,0,0
at://did:plc:udxvzzms46hc4ktpaa5n7gia/app.bsky.feed.post/3laclsyq2i32g,did:plc:udxvzzms46hc4ktpaa5n7gia,"While you’re here, WTF is up with the NE corner of Alabama. No one in Jackson county voted for Harris but they got like 17% Jill Stein? Any ideas?",1,0,1
at://did:plc:x66y7mt3lhfvjf2cg46kuec5/app.bsky.feed.post/3laclslpw6w23,did:plc:x66y7mt3lhfvjf2cg46kuec5,Didn’t that twitter user vote for Jill stein?,1,0,2
at://did:plc:fha4g2sicdgfsi45oi366rw5/app.bsky.feed.post/3lacku2nspr2n,did:plc:fha4g2sicdgfsi45oi366rw5,"Alguns dos votos que poderiam ter ido para Kamala foram para a candidata do Partido Verde, Jill Stein, outros foram mesmo para Trump, e outros apenas ficaram em casa. E nem precisava ter virado completamente as costas para Israel, mas só ter agido para impedir o massacre. +",1,0,12
at://did:plc:tmyc5rhiek3xh3x64x2farve/app.bsky.feed.post/3lacksmm5nw2k,did:plc:tmyc5rhiek3xh3x64x2farve,dont worry y'all jill stein will get 'em in 2028 🤡,1,0,2
at://did:plc:hpnxvbcvapslaj6bqhh334en/app.bsky.feed.post/3lacknbgdsu2f,did:plc:hpnxvbcvapslaj6bqhh334en,"Fuck that Jill Stein voter on Mayor Pete’s YouTube debate, specifically. I really hope she’s as sad as I am today.",1,0,2
at://did:plc:vdkawicisrb23ubivphuosez/app.bsky.feed.post/3lackkz3r6b2p,did:plc:vdkawicisrb23ubivphuosez,Jill Stein?,0,0,0
at://did:plc:5rlx75lunrhosfixyhj2qmds/app.bsky.feed.post/3lackjcxk762j,did:plc:5rlx75lunrhosfixyhj2qmds,s/o to the Canadian video essayist I know who's losing their mind over Jill Stein voters. I'm glad to see they're still chasing the dream of using your parents' money to pretend that yelling at 50 people is a job,0,0,1
at://did:plc:4dou427b7lrvim4uqkfc62pc/app.bsky.feed.post/3lackir67mq2c,did:plc:4dou427b7lrvim4uqkfc62pc,"They're already blaming Palestinians, leftists, and Jill Stein voters, so yeah. Hilary again.",0,0,1
at://did:plc:ruj7tqx6mvkqnfjxsbnsrci7/app.bsky.feed.post/3lackcyov2p2v,did:plc:ruj7tqx6mvkqnfjxsbnsrci7,It is now 100% clear that the candidate's gender played a significantly negative role in 2016 and 2024... and very likely means that the only female candidates for next 20 years is Jill Stein.... - same is true for Nikky Haley she will never get the nomination....,1,0,0
at://did:plc:casl22eatgnnpj6npdkohtoa/app.bsky.feed.post/3lackb5scdh2d,did:plc:casl22eatgnnpj6npdkohtoa,no guys you don't understand Jill stein was SO close this time 💔,0,0,0
at://did:plc:5ikrvbvymr22r5jrmc5h32rf/app.bsky.feed.post/3lacjwbkagp2e,did:plc:5ikrvbvymr22r5jrmc5h32rf,And they think voting for Jill Stein is going to save them from deportation?,0,0,1
at://did:plc:pk5vuec2xhaxc6vobkcxstry/app.bsky.feed.post/3lacjo4k3jm2p,did:plc:pk5vuec2xhaxc6vobkcxstry,"Prediction: All of the ""I would never vote for genocide"" Jill Stein voters will be a LOT more quiet about the US's pro-Israel policy and their ""support"" of Palestinians for the next four years.",1,0,1
at://did:plc:lvxttfen2mjhqztlqvnsghl7/app.bsky.feed.post/3lacji6wwj72a,did:plc:lvxttfen2mjhqztlqvnsghl7,"I think this goes without saying, but; If you voted for Trump (for some fucking reason), voted third party/Jill Stein, or just literally did not vote at all when you could have - block me. My rights as a human being should be more important to people than gas prices.",1,6,21
at://did:plc:c7tmp2ewbzj3xauhliddw6fw/app.bsky.feed.post/3lacjew7pyx2g,did:plc:c7tmp2ewbzj3xauhliddw6fw,"Don't blame the downfall of the Democrats on Jill Stein, leftists, anti-genocide activists, or even the Republicans.

The failure of the Democrats is 100% in the hands of the Democratic party. They stupidly tacked right AGAIN.

Trump ran a dogshit campaign. Kamala ran an even worse one, by far.",1,1,1
at://did:plc:xkqnifzx2yrgujfs7lawlnsl/app.bsky.feed.post/3lacj6qrhg42g,did:plc:xkqnifzx2yrgujfs7lawlnsl,"don’t trust leftist men who hated hillary, kamala and liz warren, and are now hating ilhan, aoc and pressley.
there is no woman perfect enough to cure their misogyny.  
jill stein was only “perfect” as long as she had no shot of winning. sexism exists on our side, too",0,1,1
at://did:plc:l52ofllqahlqluyrtbn2jamr/app.bsky.feed.post/3laciyl5sjr2c,did:plc:l52ofllqahlqluyrtbn2jamr,"Also Jill Stein absolutely jebaiting voters that could have secured blue Pennsylvania with her ""free palestine"" schpeal and last minute ""oops I was a zionist all along!"" yesterday, fuck that bitch fr",0,1,7
at://did:plc:fheqnc63tx7el54cbi4xa2wc/app.bsky.feed.post/3laciyb3zok2f,did:plc:fheqnc63tx7el54cbi4xa2wc,"I meant self-identified Democrats and Democratic voters in those elections. None of DNC, DCCC, Kerry and Clinton seemed to buy in. 

Jill Stein bought in, though",1,0,0
at://did:plc:nik6fm3iw5z5yfahxjlfgwx7/app.bsky.feed.post/3laciwcr6hb2c,did:plc:nik6fm3iw5z5yfahxjlfgwx7,"Want to be really furious?

The ""other"" votes, Jill Stein, JFK Jr. et al--could have flipped the vote for either side.",1,0,0
at://did:plc:z2abvcob3rzsdhuvvlg37o5m/app.bsky.feed.post/3laciqpnhu62x,did:plc:z2abvcob3rzsdhuvvlg37o5m,"She lost votes to Jill Stein, and many people probably did not vote because she is a genocide enabler.",1,0,0
at://did:plc:zr56ru7ddht5jhiyj7aizun7/app.bsky.feed.post/3laciqa4lne2a,did:plc:zr56ru7ddht5jhiyj7aizun7,"Trump LITERALLY won Dearborn and got 2.5x the votes of Jill Stein while telling voters he will finish the job in Gaza. So ya, I'm going to go ahead and say Muslim Americans weren't voting for Trump exclusively cause of Israel/Palestine.",2,6,44
at://did:plc:rgqgdujudutmnyl65rpnvfhr/app.bsky.feed.post/3lacim2peag25,did:plc:rgqgdujudutmnyl65rpnvfhr,"Dude eat shit and fuck off

The world doesn't need another fucking Jill Stein apologist",0,0,1
at://did:plc:hhoy6u2vwpv2glmpe6cashfp/app.bsky.feed.post/3lacicx54yf22,did:plc:hhoy6u2vwpv2glmpe6cashfp,"Politicians aren't going to save anyone. They never were.

Not Joe Biden, not Kamala Harris, not Jill Stein, not even Bernie Sanders or Alexandria Ocasio Cortez.

Raise. Hell.",0,0,1
at://did:plc:lpgc3o2sj7wlclhkux7xk7pz/app.bsky.feed.post/3laciacdgfy2j,did:plc:lpgc3o2sj7wlclhkux7xk7pz,"of course, Jill fuckin' Stein had to be there, of course.",0,0,1
at://did:plc:blh6ymhsaivumkktbp6xxc3m/app.bsky.feed.post/3laci7yo36z2z,did:plc:blh6ymhsaivumkktbp6xxc3m,"I'm gonna follow up with: take a look at all those smug little shits today. You'll see that a lot of those accounts have mysteriously vanished literally overnight. 

That was the point. 

see also: Jill fucking Stein",2,3,13
at://did:plc:p5ixn42uyeqfxh54hc5qxsl4/app.bsky.feed.post/3lachxd5wrp2l,did:plc:p5ixn42uyeqfxh54hc5qxsl4,"I don't think Jill Stein reached 5K in a single state.  Cornel West and Claudia de la Cruz will be lucky to reach 1K.

Blame third parties all they want, they barely made a dent in votes.",1,0,3
at://did:plc:bbj7473g5zr3jgsesq25qumo/app.bsky.feed.post/3lachn4nk2c2g,did:plc:bbj7473g5zr3jgsesq25qumo,"My point is that we should examine the source of that apathy. Kamala got ~13M less votes than Biden, and that gap is composed of basically all demographics (see exit polls). Hyper-focusing on leftists or muslims or Jill Stein voters or young men or whatever else just won’t give us the answer.",2,0,1
at://did:plc:4hm6gb7dzobynqrpypif3dck/app.bsky.feed.post/3lachgxmm452l,did:plc:4hm6gb7dzobynqrpypif3dck,"@MiddleEastEye: Despite mass outrage over the war, the Green Party's Jill Stein, who was running as a third-party candidate, fell short of achieving the party's goal of winning 5% of the vote - a threshold that would have allowed the Green Party to receive public funding
",0,0,0
at://did:plc:jsbzgyqqe2zg4v3o64xp5q5a/app.bsky.feed.post/3lachfxiswe2z,did:plc:jsbzgyqqe2zg4v3o64xp5q5a,Get Jill Stein on the case! 🤬🤬,0,0,0
at://did:plc:u26lsy2jwbps3dkg4533n3wh/app.bsky.feed.post/3lachecxznb2z,did:plc:u26lsy2jwbps3dkg4533n3wh,"Uma conhecida que mora nos EUA relatou que queria votar na Jill Stein mas teve que escolher uma 2ª opção pq votando em Ohio o voto seria anulado (!)

Aí vc olha o resultado GERAL das eleições e vê que ela ficou com ZERO voto eleitoral, apesar dos +629 mil votos 👍

QUE PORRA DE DEMOCRACIA É ESSA MDS",0,1,1
at://did:plc:lgjojtelhad3pf4ubvb57mub/app.bsky.feed.post/3lach7gje2v23,did:plc:lgjojtelhad3pf4ubvb57mub,Jill Stein grifted like 7 million and was spending it on 'travel and events' as late as 2018,0,0,0
